TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39627267168543526,80674,2193,85.82762459849383,-22.08558578293842,0.1699,1.5,GALAXY
39627267185320467,80674,2872,86.89463240454832,-22.00009888396833,1.984,2.5,QSO
39627267189511095,80674,2754,87.03773628255084,-21.888003194995893,1.6063,3.0,GALAXY
39627267206284262,80674,3163,88.00925541465216,-22.08974391145024,0.528,2.0,GALAXY
39627278405077784,80673,193,85.64317374451826,-21.47347539855907,1.2568,3.0,QSO
39627278409269723,80673,488,85.85159789607228,-21.492987672343357,1.1367,3.0,GALAXY
39627278417665463,80673,4834,86.5751271810945,-21.426371575066977,2.5096,4.0,QSO
39627284017056722,80673,964,84.46303656739542,-21.157444318649635,0.9073,3.5,QSO
39627284033834112,80673,23,85.53257291599881,-21.187394393814262,1.0695,3.0,QSO
39627284038026999,80673,360,85.75886398808255,-21.244623824816493,0.9118,3.5,QSO
39627284050610157,80673,4803,86.5731707909979,-21.35149562083606,2.9093,4.0,QSO
39627295299738495,80673,1096,84.31791216068073,-20.8348298419339,1.2058,3.0,GALAXY
39627295308121659,80673,1015,84.7014271051244,-20.717973152253844,0.6196,3.5,QSO
39627295324900218,80673,4870,85.80553906791424,-20.851228317552327,0.7751,4.0,QSO
39627295337485093,80673,4026,86.66088120149524,-20.643490372212195,2.4912,4.0,QSO
39627295345870951,80673,4081,87.11942452488829,-20.628426451834187,2.585,2.5,QSO
39627300953657024,80673,1203,84.11073371371162,-20.50457073504524,2.8171,4.0,QSO
39627300957849531,80673,1301,84.32611728451174,-20.55458882958139,1.158,3.5,QSO
39627300957854720,80673,1047,84.48540911182147,-20.623252711428176,0.9239,4.0,GALAXY
39627300978826922,80673,4566,85.82347203475746,-20.58639923848001,0.9419,3.5,QSO
39627300983015902,80673,4577,85.93968447284593,-20.619883445822115,2.6874,3.5,QSO
39627300991406780,80673,4431,86.54273425418387,-20.539870326763825,0.4518,1.5,GALAXY
39627300995600395,80673,4012,86.78212980520692,-20.577220248382943,1.3779,2.0,QSO
39627300999792177,80673,4272,86.97300882264649,-20.45863257682521,2.2172,4.0,QSO
39627306628547344,80673,1420,84.56723042384414,-20.257137793015428,1.3553,3.5,QSO
39627306636939057,80673,1188,85.20919996013419,-20.327146221011485,1.3726,4.0,QSO
39627306636940838,80673,1162,85.27070530161689,-20.235010707712863,2.5251,4.0,QSO
39627306649519889,80673,4116,85.93301951615551,-20.253635446890176,0.5262,3.5,QSO
39627312320218325,80673,2122,85.25855735395581,-20.009924962093013,1.1535,3.0,QSO
39627312332807316,80673,3719,86.22039351730723,-19.947134340124244,3.077,3.5,QSO
39627312332809372,80673,3722,86.28107652431578,-20.05370464757202,2.0314,4.0,QSO
39627312336999289,80673,3852,86.44838103682619,-19.974702117722185,0.962,3.5,GALAXY
39627318007695378,80673,2127,85.15463393585252,-19.6657729231472,1.8565,3.5,QSO
39627318011892114,80673,2606,85.47688060390074,-19.71004911444309,0.5763,4.0,QSO
39627318037054953,80673,3905,86.99736390956375,-19.812656568745403,2.919,3.5,QSO
39627323690981196,80673,2049,84.34703703513571,-19.3769139270216,1.964,3.5,QSO
39627323716142686,80673,3241,85.8046300161737,-19.583833124943823,1.1823,3.0,GALAXY
39627323720335742,80673,3215,86.03754473618685,-19.51050457158211,0.5563,1.5,GALAXY
39627323728729291,80673,3619,86.73738367877188,-19.56003748895866,0.6128,4.0,QSO
39627329399427898,80673,2048,84.4725467123948,-19.241167377671797,1.4119,3.5,GALAXY
39627329407812316,80673,2064,84.86972961414743,-19.19263702102563,1.6175,3.5,QSO
39627329428788305,80673,3196,86.3284266785321,-19.1250786369785,0.8569,3.5,GALAXY
39627329428790969,80673,3266,86.41643497667171,-19.366910203019323,1.2436,3.0,QSO
39627335116260046,80673,2047,84.47898616407925,-18.91528809913808,0.7816,1.5,GALAXY
39627335137237899,80673,3005,85.99151986628345,-19.074644386737905,2.244,3.5,QSO
39627335141430515,80673,3156,86.20328426396344,-19.113578921233053,0.9,4.0,QSO
39627335145619655,80673,3181,86.31077298738529,-19.055828609650664,0.0,1.5,GALAXY
39627340854069253,80673,2668,85.44757034533811,-18.63004735844533,3.0255,3.5,QSO
39627761211413037,80669,340,38.39732966483248,-1.0171258339918403,0.6015,4.0,QSO
39627761215609611,80669,4909,38.70259413186815,-0.9173770579840246,0.8757,4.0,QSO
39627767234434692,80669,653,37.43432020030789,-0.7022764772368045,0.5499,4.0,QSO
39627767242820019,80669,71,37.82326092035962,-0.6591676890730752,1.0206,3.5,QSO
39627773270039613,80669,832,37.21586826950692,-0.4599062975361964,2.0739,4.0,QSO
39627773303587522,80669,4819,39.01656122139752,-0.3978793408332862,0.7169,4.0,QSO
39627779309834065,80669,812,37.12203759305813,-0.3618197289054641,1.055,4.0,QSO
39627779326612886,80669,285,38.16041367406026,-0.3267334142468442,3.3361,3.5,QSO
39627779347579375,80669,4397,39.2610452066377,-0.1314868604512452,1.0488,3.0,QSO
39627785341245306,80669,1216,36.69218726074329,-0.0739434427898534,0.9534,4.0,QSO
39627785349635610,80669,1023,37.24188081340628,0.0298498913117353,0.6393,3.5,QSO
39627785353826627,80669,1274,37.37809024381462,0.1154731576480597,0.7602,3.5,QSO
39627785358022363,80669,948,37.67426629898258,0.0267777906870052,0.7692,4.0,QSO
39627785362214568,80669,923,37.8529917187298,0.1030990877893117,1.5166,4.0,QSO
39627785362219703,80669,137,37.99073381385641,0.013459749671793,3.8544,2.5,QSO
39627785370606338,80669,4564,38.42571672018213,0.110192503999322,2.4024,4.0,QSO
39627785378989871,80669,4135,38.798428661258384,0.102239177365642,1.5278,4.0,QSO
