TARGETID,TILEID,FIBER,TARGET_RA,TARGET_DEC,VI_Z,VI_QUALITY,VI_SPECTYPE
39627646564304115,80605,876,35.4317876441004,-5.787294114341301,0.7424,4.0,GALAXY
39627646564304192,80606,876,35.433813221169,-5.6786389189346895,0.8362,4.0,GALAXY
39627646564306895,80605,860,35.50194816336881,-5.704223760802083,0.7925,3.5,GALAXY
39627646564308820,80605,871,35.550912507338154,-5.787918536685116,1.0049,3.5,GALAXY
39627646564309906,80606,897,35.57965874546467,-5.678974275443506,1.4503,2.0,GALAXY
39627646564310428,80605,879,35.59198442148356,-5.748944700244927,1.7846,4.0,QSO
39627646564310871,80605,694,35.60300896820082,-5.8175736158845215,0.8147,4.0,QSO
39627646564310918,80606,879,35.6040821466863,-5.648547908777848,0.3571,1.0,GALAXY
39627646568499328,80605,881,35.71165036284565,-5.721272145878399,2.7819,3.5,QSO
39627646568500715,80605,857,35.751215697893464,-5.763165503923643,2.3008,4.0,QSO
39627646568500837,80605,504,35.754408689342384,-5.872980067587708,2.0152,4.0,QSO
39627646568502663,80605,862,35.811416645082005,-5.787750541071713,1.0694,4.0,QSO
39627646568504253,80606,548,35.85903953057143,-5.776340912186432,1.0728,4.0,GALAXY
39627646568504839,80605,653,35.87571777518477,-5.799499011097285,0.3535,4.0,QSO
39627646568505112,80605,673,35.88432895000238,-5.76402262390458,2.0894,4.0,QSO
39627646572692104,80605,592,35.91744114135274,-5.67964254692132,0.2336,4.0,GALAXY
39627646572692872,80605,667,35.94214988833019,-5.762427299506699,0.8918,0.5,GALAXY
39627646572693168,80605,690,35.95115168592792,-5.824755685609055,-0.0005,4.0,STAR
39627646572694077,80606,512,35.98223938090595,-5.853065597678661,1.6396,1.0,GALAXY
39627646572694146,80605,596,35.98459142450193,-5.712576438162071,1.6544,1.0,GALAXY
39627646572695254,80605,580,36.0179191688566,-5.640694862313557,1.2419,1.0,GALAXY
39627646572695713,80605,563,36.03430057383476,-5.69956394052624,0.8144,3.5,GALAXY
39627646572695870,80605,588,36.0395703677671,-5.6284879278226105,-0.0006,3.0,STAR
39627646572698019,80605,216,36.11508827229191,-5.863130829473286,2.2059,4.0,QSO
39627646572698571,80605,26,36.13445003762056,-5.692206538017116,1.5428,1.0,GALAXY
39627646576885924,80605,8,36.15463214762754,-5.7531064283296685,0.4774,4.0,QSO
39627646576887150,80605,204,36.19555097186325,-5.866410580502621,1.1804,4.0,GALAXY
39627646576887350,80605,27,36.20216320745843,-5.657344415082794,0.3132,4.0,GALAXY
39627646576887809,80605,9,36.21768638892119,-5.743262660029166,-0.0001,4.0,STAR
39627646576888334,80605,16,36.23398177734925,-5.683753940366439,-0.0004,4.0,STAR
39627646576888756,80605,78,36.24867990056311,-5.827646604367971,1.1831,4.0,GALAXY
39627646576889549,80605,71,36.2763437508486,-5.748419986015953,0.4423,4.0,GALAXY
39627646576890025,80605,39,36.294181271465455,-5.721649333117568,1.1819,3.5,GALAXY
39627646576890090,80605,64,36.29626013938156,-5.860701404523287,0.9748,1.5,GALAXY
39627646576890529,80605,51,36.30987902142216,-5.751650953092788,1.474,4.0,QSO
39627646576891026,80605,55,36.32478278235286,-5.826006372427977,1.3118,3.0,GALAXY
39627646576893215,80606,84,36.39936302319361,-5.70914101388538,0.9766,4.0,GALAXY
39627646581081092,80605,50,36.43490850973974,-5.714849738854983,0.0003,3.5,STAR
39627646581082106,80605,28,36.467098229757084,-5.639920165668907,2.4856,4.0,QSO
39627646581082317,80605,97,36.47412191715421,-5.719492843195325,0.855,4.0,QSO
39627646581084149,80605,4,36.52861808159879,-5.632503049753665,3.9346,4.0,QSO
